Sentence #	Word	Pos	Tag
	Albanija	Npfsn	B-loc
	postiže	Vmr3s	O
	znatan	Agpmsann	O
	napredak	Ncmsan	O
	u	Sl	O
	reformama	Ncfpl	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	.	Z	O
Sentence: 2660	Albanski	Agpmsny	B-loc
	predsednik	Ncmsn	O
	Bamir	Npmsn	B-per
	Topi	Npmsn	I-per
	sastao	Vmp-sm	O
	se	Px--sa	O
	u	Sa	O
	sredu	Ncfsa	O
	(	Z	O
	17.	Mdo	O
	decembar	Ncmsn	O
	)	Z	O
	sa	Si	O
	američkim	Agpmsiy	O
	ambasadorom	Ncmsi	O
	u	Sl	O
	Tirani	Npfsl	B-loc
	Džonom	Npmsi	B-per
	Vitersom	Npmsi	I-per
	sa	Si	O
	kojim	Pi-msi	O
	je	Var3s	O
	razgovarao	Vmp-sm	O
	o	Sl	O
	pravosudnim	Agpfply	O
	i	Cc	O
	izbornim	Agpfply	O
	reformama	Ncfpl	O
	.	Z	O
Sentence: 2661	Njih	Pp3-pg	O
	dvojica	Ncfsn	O
	su	Var3p	O
	se	Px--sa	O
	složili	Vmp-pm	O
	da	Cs	O
	su	Var3p	O
	reforme	Ncfpn	O
	potrebne	Agpfpny	O
	da	Cs	O
	bi	Vaa3s	O
	se	Px--sa	O
	pomoglo	Vmp-sn	O
	jačanje	Ncnsn	O
	vladavine	Ncfsg	O
	zakona	Ncmsg	O
	.	Z	O
Sentence: 2662	"	Z	O
	Vladavina	Ncfsn	O
	zakona	Ncmsg	O
	znači	Vmr3s	O
	da	Cs	O
	su	Var3p	O
	svi	Pi-mpn	O
	ljudi	Ncmpn	O
	jednaki	Agpmpny	O
	pred	Si	O
	zakonom	Ncmsi	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Viters	Npmsn	B-per
	.	Z	O
Sentence: 2663	Skandal	Ncmsn	O
	oko	Sg	O
	nameštanja	Ncnsg	O
	fudbalskih	Agpfpgy	O
	utakmica	Ncfpg	O
	potresa	Vmr3s	O
	evropski	Agpmsayn	O
	i	Cc	O
	turski	Agpmsayn	O
	sport	Ncmsan	O
Sentence: 2664	Istraga	Ncfsn	O
	bande	Ncfsg	O
	povezane	Appfpny	O
	sa	Si	O
	Balkanom	Npmsi	B-loc
	koju	Pi-fsa	O
	sprovodi	Vmr3s	O
	Nemačka	Npfsn	B-loc
	nagoveštava	Vmr3s	O
	najveći	Agsmsayn	O
	skandal	Ncmsan	O
	vezan	Agpmsann	O
	za	Sa	O
	klađenje	Ncnsa	O
	na	Sa	O
	fudbal	Ncmsan	O
	u	Sl	O
	Evropi	Npfsl	B-loc
	.	Z	O
Sentence: 2665	U	Sl	O
	Nemačkoj	Npfsl	B-loc
	je	Var3s	O
	pokrenuta	Appfsny	O
	istraga	Ncfsn	O
	tvrdnji	Ncfpg	O
	o	Sl	O
	nameštanju	Ncnsl	O
	utakmica	Ncfpg	O
	u	Sl	O
	evropskim	Agpfply	O
	fudbalskim	Agpfply	O
	ligama	Ncfpl	O
	.	Z	O
Sentence: 2666	Najmanje	Rgs	O
	200	Mdc	O
	fudbalskih	Agpfpgy	O
	utakmica	Ncfpg	O
	bilo	Vap-sn	O
	je	Var3s	O
	lažirano	Appnsny	O
	od	Sg	O
	strane	Ncfsg	O
	bande	Ncfsg	O
	sa	Si	O
	sedištem	Ncnsi	O
	u	Sl	O
	Nemačkoj	Npfsl	B-loc
	,	Z	O
	pokazuje	Vmr3s	O
	nedavna	Agpfsny	O
	istraga	Ncfsn	O
	.	Z	O
Sentence: 2667	Nazvana	Appfsny	O
	"	Z	O
	najveći	Agsmsny	O
	skandal	Ncmsn	O
	nameštanja	Ncnsg	O
	utakmica	Ncfpg	O
	koji	Pi-msn	O
	je	Var3s	O
	ikada	Rgp	O
	pogodio	Vmp-sm	O
	Evropu	Npfsa	B-loc
	"	Z	O
	,	Z	O
	istraga	Ncfsn	O
	je	Var3s	O
	usmerena	Appfsny	O
	na	Sa	O
	utakmice	Ncfpa	O
	u	Sl	O
	domaćim	Agpfply	O
	ligama	Ncfpl	O
	devet	Mlc	O
	evropskih	Agpfpgy	O
	zemalja	Ncfpg	O
	--	Z	O
	Nemačke	Npfsg	B-loc
	,	Z	O
	Belgije	Npfsg	B-loc
	,	Z	O
	Švajcarske	Npfsg	B-loc
	,	Z	O
	Hrvatske	Npfsg	B-loc
	,	Z	O
	Slovenije	Npfsg	B-loc
	,	Z	O
	Turske	Npfsg	B-loc
	,	Z	O
	Mađarske	Npfsg	B-loc
	,	Z	O
	Bosne	Npfsg	B-loc
	i	Cc	I-loc
	Hercegovine	Npfsg	I-loc
	i	Cc	O
	Austrije	Npfsg	B-loc
	.	Z	O
Sentence: 2668	Takođe	Rgp	O
	je	Var3s	O
	obavljena	Appfsny	O
	istraga	Ncfsn	O
	12	Mdc	O
	kvalifikacionih	Agpfpgy	O
	utakmica	Ncfpg	O
	za	Sa	O
	Evropsku	Agpfsay	B-misc
	ligu	Ncfsa	I-misc
	Evropske	Agpfsgy	B-org
	fudbalske	Agpfsgy	I-org
	federacije	Ncfsg	I-org
	(	Z	O
	UEFA	Npmsn	B-org
	)	Z	O
	i	Cc	O
	tri	Mlc	O
	za	Sa	O
	Ligu	Ncfsa	B-misc
	šampiona	Ncmsg	I-misc
	UEFA	Npmsn	I-misc
	.	Z	O
Sentence: 2669	Devetnaestog	Mlomsg	O
	novembra	Ncmsg	O
	uhapšeno	Appnsny	O
	je	Var3s	O
	15	Mdc	O
	osumnjičenih	Agpmpgy	O
	,	Z	O
	uključujući	Rr	O
	nekoliko	Rgp	O
	Turaka	Npmpg	B-loc
	i	Cc	O
	Hrvata	Npmpg	B-loc
	.	Z	O
Sentence: 2670	Sumnja	Vmr3s	O
	se	Px--sa	O
	da	Cs	O
	je	Var3s	O
	ta	Pd-fsn	O
	grupa	Ncfsn	O
	zaradila	Vmp-sf	O
	do	Sg	O
	10	Mdc	O
	miliona	Ncmpg	O
	evra	Ncmpg	O
	na	Sl	O
	prevarama	Ncfpl	O
	.	Z	O
Sentence: 2671	Dvadesetdevet	Mlc	O
	navodno	Rgp	O
	nameštenih	Agpfpgy	O
	utakmica	Ncfpg	O
	odigrano	Appnsny	O
	je	Var3s	O
	u	Sl	O
	Turskoj	Npfsl	B-loc
	,	Z	O
	navodi	Vmr3s	O
	se	Px--sa	O
	u	Sl	O
	izveštajima	Ncmpl	O
	nemačkih	Agpmpgy	O
	medija	Ncmpg	O
	.	Z	O
Sentence: 2672	Prijateljska	Agpfsny	O
	utakmica	Ncfsn	O
	između	Sg	O
	turskog	Agpmsgy	O
	Fenerbahčea	Npmsg	B-org
	i	Cc	O
	nemačkog	Agpmsgy	O
	Ulma	Npmsg	B-org
	koja	Pi-fsn	O
	je	Var3s	O
	odigrana	Appfsny	O
	u	Sl	O
	julu	Ncmsl	O
	--	Z	O
	a	Cc	O
	koju	Pi-fsa	O
	je	Var3s	O
	Ulm	Npmsn	B-org
	izgubio	Vmp-sm	O
	5-0	Mdm	O
	--	Z	O
	pod	Si	O
	istragom	Ncfsi	O
	je	Var3s	O
	,	Z	O
	piše	Vmr3s	O
	nemački	Agpmsny	O
	dnevnik	Ncmsn	O
	Bild	Npmsn	B-org
	.	Z	O
Sentence: 2673	Najmanje	Rgs	O
	još	Rgp	O
	dve	Mlcf-n	O
	utakmice	Ncfsg	O
	turske	Agpfsgy	O
	glavne	Agpfsgy	O
	fudbalske	Agpfsgy	O
	lige	Ncfsg	O
	Super	Agpfsgy	B-misc
	Lige	Ncfsg	I-misc
	istražuju	Vmr3p	O
	se	Px--sa	O
	zbog	Sg	O
	nameštanja	Ncnsg	O
	.	Z	O
Sentence: 2674	Ilhan	Npmsn	B-per
	Džavdžav	Npmsn	I-per
	,	Z	O
	predsednik	Ncmsn	O
	sporskog	Agpmsgy	O
	kluba	Ncmsg	O
	Gendžlerbirligi	Npmsn	B-org
	iz	Sg	O
	Ankare	Npfsg	B-loc
	,	Z	O
	izjavio	Vmp-sm	O
	je	Var3s	O
	da	Cs	O
	je	Var3s	O
	bio	Vap-sm	O
	dva	Mlc	O
	puta	Rgp	O
	pitan	Appmsnn	O
	da	Cs	O
	namesti	Vmr3s	O
	utakmice	Ncfpa	O
	.	Z	O
Sentence: 2675	Odbio	Vmp-sm	O
	je	Var3s	O
	obe	Mlsf-a	O
	ponude	Ncfsg	O
	.	Z	O
Sentence: 2676	Džavdžav	Npmsn	B-per
	takođe	Pi-msn	O
	tvrdi	Vmr3s	O
	da	Cs	O
	su	Var3p	O
	dva	Mlc	O
	igrača	Ncmpg	O
	Gendžlerbirligija	Ncmsg	B-org
	bila	Vap-sf	O
	umešana	Appfsny	O
	u	Sa	O
	nameštanje	Ncnsa	O
	utakmica	Ncfpg	O
	tokom	Sg	O
	sezone	Ncfsg	O
	'	Z	O
	85	Mdc	O
	-	Z	O
	'	Z	O
	86.	Mdo	O
Sentence: 2677	Obojica	Ncfsn	O
	su	Var3p	O
	izbačeni	Appmpny	O
	iz	Sg	O
	tima	Ncmsg	O
	.	Z	O
Sentence: 2678	"	Z	O
	Kao	Cs	O
	što	Cs	O
	smo	Var1p	O
	mogli	Vmp-pm	O
	da	Cs	O
	vidimo	Vmr1p	O
	,	Z	O
	oni	Pd-mpn	O
	koji	Pi-mpn	O
	su	Var3p	O
	izdali	Vmp-pm	O
	fudbal	Ncmsan	O
	u	Sl	O
	prošlosti	Ncfsl	O
	sada	Rgp	O
	žive	Vmr3p	O
	u	Sl	O
	siromaštvu	Ncnsl	O
	.	Z	O
Sentence: 2679	To	Pd-nsn	O
	je	Var3s	O
	slučaj	Ncmsn	O
	sa	Si	O
	tom	Pd-fsi	O
	dvojicom	Ncfsi	O
	igrača	Ncmpg	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Džavdžav	Npmsn	B-per
	dnevniku	Ncmsd	O
	Hurijet	Npmsn	B-org
	.	Z	O
Sentence: 2680	Nakon	Sg	O
	tih	Pd-fpg	O
	Džavdžavljevih	Aspfpgy	B-deriv-per
	izjava	Ncfpg	O
	,	Z	O
	Turska	Npfsn	B-org
	fudbalska	Agpfsny	I-org
	federacija	Ncfsn	I-org
	pokrenula	Vmp-sf	O
	je	Var3s	O
	zvaničnu	Agpfsay	O
	istragu	Ncfsa	O
	tvrdnji	Ncfpg	O
	o	Sl	O
	nameštanju	Ncnsl	O
	utakmica	Ncfpg	O
	u	Sl	O
	Super	Agpfsly	B-misc
	Ligi	Ncfsl	I-misc
	.	Z	O
Sentence: 2681	Skandal	Ncmsn	O
	je	Var3s	O
	nametnuo	Vmp-sm	O
	pritisak	Ncmsan	O
	na	Sa	O
	tursku	Agpfsay	O
	vladu	Ncfsa	O
	da	Cs	O
	bolje	Rgc	O
	istraži	Vmr3s	O
	manipulacije	Ncfpa	O
	u	Sl	O
	sportu	Ncmsl	O
	.	Z	O
Sentence: 2682	Ministar	Ncmsn	O
	sporta	Ncmsg	O
	Faruk	Npmsn	B-per
	Ozak	Npmsn	I-per
	kaže	Vmr3s	O
	da	Cs	O
	u	Sl	O
	pravnom	Agpmsly	O
	sistemu	Ncmsl	O
	zemlje	Ncfsg	O
	još	Rgp	O
	uvek	Rgp	O
	ne	Qz	O
	postoje	Vmr3p	O
	jasne	Agpfpny	O
	kazne	Ncfpn	O
	za	Sa	O
	nameštanje	Ncnsa	O
	utakmica	Ncfpg	O
	i	Cc	O
	obećava	Vmr3s	O
	izmene	Ncfpa	O
	Krivičnog	Agpmsgy	B-misc
	zakona	Ncmsg	I-misc
	Turske	Npfsg	I-misc
	uz	Sa	O
	dodavanje	Ncnsa	O
	oštrijih	Agcfpgy	O
	kazni	Ncfpg	O
	.	Z	O
Sentence: 2683	Ozak	Npmsn	B-per
	kaže	Vmr3s	O
	da	Cs	O
	je	Var3s	O
	Turska	Npfsn	B-loc
	kontaktirala	Vmp-sf	O
	nemačke	Agpfpay	O
	vlasti	Ncfpa	O
	u	Sl	O
	vezi	Ncfsl	O
	sa	Si	O
	istragom	Ncfsi	O
	,	Z	O
	tražeći	Rr	O
	informacije	Ncfpa	O
	i	Cc	O
	dokaze	Ncmpa	O
	.	Z	O
Sentence: 2684	"	Z	O
	Posvećeni	Appmpny	O
	smo	Var1p	O
	iskorenjavanju	Ncnsd	O
	sportskih	Agpfpgy	O
	manipulacija	Ncfpg	O
	.	Z	O
Sentence: 2685	To	Pd-nsn	O
	je	Var3s	O
	naša	Ps1fsn	O
	dužnost	Ncfsn	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	.	Z	O
Sentence: 2686	Pored	Sg	O
	Nemačke	Npfsg	B-loc
	i	Cc	O
	Turske	Npfsg	B-loc
	,	Z	O
	desetine	Ncfpg	O
	utakmica	Ncfpg	O
	u	Sl	O
	evropskim	Agpfply	O
	i	Cc	O
	balkanskim	Agpfply	O
	ligama	Ncfpl	O
	takođe	Rgp	O
	je	Var3s	O
	navodno	Rgp	O
	bilo	Vap-sn	O
	namešteno	Appnsny	O
	.	Z	O
Sentence: 2687	Obim	Ncmsn	O
	skandala	Ncmsg	O
	naveo	Vmp-sm	O
	je	Var3s	O
	UEFA	Npmsn	B-org
	da	Cs	O
	održi	Vmr3s	O
	vanredni	Agpmsayn	O
	sastanak	Ncmsan	O
	sa	Si	O
	zvaničnicima	Ncmpi	O
	devet	Mlc	O
	fudbalskih	Agpfpgy	O
	federacija	Ncfpg	O
	u	Sl	O
	cilju	Ncmsl	O
	razmene	Ncfsg	O
	poverljivih	Agpfpgy	O
	informacija	Ncfpg	O
	o	Sl	O
	sumnjivim	Agpfply	O
	utakmicama	Ncfpl	O
	.	Z	O
Sentence: 2688	UEFA	Npmsn	B-org
	je	Var3s	O
	pored	Sg	O
	toga	Pd-nsg	O
	pokrenula	Vmp-sf	O
	sopstvenu	Agpfsay	O
	detaljnu	Agpfsay	O
	istragu	Ncfsa	O
	u	Sa	O
	sedam	Mlc	O
	evropskih	Agpnpgy	O
	klupskih	Agpnpgy	O
	takmičenja	Ncnpg	O
	koja	Pi-npn	O
	su	Var3p	O
	pod	Si	O
	njenom	Ps3fsi	O
	nadležnošću	Ncfsi	O
	.	Z	O
Sentence: 2689	Manipulisanje	Ncnsn	O
	fudbalskim	Agpfpiy	O
	utakmicama	Ncfpi	O
	već	Rgp	O
	dugo	Rgp	O
	je	Var3s	O
	predmet	Ncmsn	O
	zabrinutosti	Ncfsg	O
	,	Z	O
	ali	Cc	O
	je	Var3s	O
	sa	Si	O
	brzim	Agpmsiy	O
	rastom	Ncmsi	O
	internet	Ncmsn	O
	sektora	Ncmsg	O
	za	Sa	O
	klađenje	Ncnsa	O
	taj	Pd-msn	O
	problem	Ncmsn	O
	postao	Vmp-sm	O
	još	Rgp	O
	rasprostranjeniji	Agcmsny	O
	.	Z	O
Sentence: 2690	FIFA	Npmsn	B-org
	procenjuje	Vmr3s	O
	da	Cs	O
	se	Px--sa	O
	100	Mdc	O
	milijardi	Ncfpg	O
	evra	Ncmpg	O
	utroši	Vmr3s	O
	na	Sa	O
	fudbalska	Agpnpay	O
	klađenja	Ncnpa	O
	svake	Pi-fsg	O
	godine	Ncfsg	O
	.	Z	O
Sentence: 2691	Pred	Si	O
	MSP-om	Npmsi	B-org
	predstavljeni	Agpmpny	O
	argumenti	Ncmpn	O
	u	Sl	O
	slučaju	Ncmsl	O
	Kosova	Npnsg	B-loc
Sentence: 2692	Rezolucija	Ncfsn	O
	UN-a	Npmsg	B-org
	1244	Mdc	O
	i	Cc	O
	status	Ncmsn	O
	proglašavanja	Ncnsg	O
	nezavisnosti	Ncfsg	O
	po	Sl	O
	međunarodnom	Agpnsly	O
	pravu	Ncnsl	O
	bila	Vap-pn	O
	su	Var3p	O
	neka	Pi-npn	O
	od	Sg	O
	pravnih	Agpnpgy	O
	pitanja	Ncnpg	O
	koja	Pi-npn	O
	su	Var3p	O
	izneta	Appnpny	O
	u	Sl	O
	Hagu	Npmsl	B-loc
	ove	Pd-fsg	O
	nedelje	Ncfsg	O
	.	Z	O
Sentence: 2693	Harold	Npmsn	B-per
	Hongju	Npmsn	I-per
	Koh	Npmsn	I-per
Sentence: 2694	Međunarodni	Agpmsny	B-org
	sud	Ncmsn	I-org
	pravde	Ncfsg	I-org
	(	Z	O
	MSP	Npmsn	B-org
	)	Z	O
	nastavio	Vmp-sm	O
	je	Var3s	O
	ove	Pd-fsg	O
	nedelje	Ncfsg	O
	da	Cs	O
	sluša	Vmr3s	O
	usmene	Agpmpay	O
	argumente	Ncmpa	O
	koji	Pi-mpn	O
	se	Px--sa	O
	odnose	Vmr3p	O
	na	Sa	O
	nezavisnost	Ncfsa	O
	Kosova	Npnsg	B-loc
	.	Z	O
Sentence: 2695	Debata	Ncfsn	O
	je	Var3s	O
	usmerena	Appfsny	O
	na	Sa	O
	to	Pd-nsa	O
	da	Cs	O
	li	Qq	O
	proglašenje	Ncnsn	O
	nezavisnosti	Ncfsg	O
	te	Pd-fsg	O
	mlade	Agpfsgy	O
	zemlje	Ncfsg	O
	potpada	Vmr3s	O
	pod	Sa	O
	međunarodno	Agpnsay	O
	pravo	Ncnsa	O
	,	Z	O
	da	Cs	O
	li	Qq	O
	je	Var3s	O
	narušen	Appmsnn	O
	teritorijalni	Agpmsny	O
	integritet	Ncmsn	O
	Srbije	Npfsg	B-loc
	i	Cc	O
	da	Cs	O
	li	Qq	O
	rezolucija	Ncfsn	O
	1244	Mdc	O
	UN	Npmsn	B-org
	dozvoljava	Vmr3s	O
	mogućnost	Ncfsa	O
	nezavisnosti	Ncfsg	O
	.	Z	O
Sentence: 2696	Kosovo	Npnsn	B-loc
	je	Var3s	O
	u	Sa	O
	sredu	Ncfsa	O
	(	Z	O
	9.	Mdo	O
	decembra	Ncmsg	O
	)	Z	O
	dobilo	Vmp-sn	O
	podršku	Ncfsa	O
	Francuske	Npfsg	B-loc
	,	Z	O
	Jordana	Npmsg	B-loc
	i	Cc	O
	Norveške	Npfsg	B-loc
	,	Z	O
	dan	Ncmsn	O
	nakon	Cs	O
	što	Cs	O
	su	Var3p	O
	to	Pd-nsa	O
	uradile	Vmp-pf	O
	i	Cc	O
	Sjedinjene	Agpfpny	B-loc
	Države	Ncfpn	I-loc
	.	Z	O
Sentence: 2697	Rusija	Npfsn	B-loc
	je	Var3s	O
	iznela	Vmp-sf	O
	suprotno	Agpnsay	O
	mišljenje	Ncnsa	O
	.	Z	O
Sentence: 2698	Proglašenjem	Ncnsi	O
	nezavisnosti	Ncfsg	O
	nije	Var3s	O
	narušen	Appmsnn	O
	princip	Ncmsn	O
	teritorijalnog	Agpmsgy	O
	integriteta	Ncmsg	O
	,	Z	O
	rekla	Vmp-sf	O
	je	Var3s	O
	stalna	Agpfsny	O
	članica	Ncfsn	O
	Saveta	Ncmsg	B-org
	bezbednosti	Ncfsg	I-org
	UN	Npmsn	I-org
	Francuska	Npfsn	B-loc
	,	Z	O
	zato	Cs	O
	što	Cs	O
	se	Px--sa	O
	taj	Pd-msn	O
	princip	Ncmsn	O
	primenjuje	Vmr3s	O
	samo	Rgp	O
	u	Sl	O
	odnosu	Ncmsl	O
	država	Ncfpg	O
	,	Z	O
	a	Cc	O
	ne	Qz	O
	u	Sl	O
	odnosu	Ncmsl	O
	između	Sg	O
	država	Ncfpg	O
	i	Cc	O
	entiteta	Ncmpg	O
	.	Z	O
Sentence: 2699	Predstavnik	Ncmsn	O
	Norveške	Npfsg	B-loc
	Rolf	Npmsn	B-per
	Einar	Npmsn	I-per
	Fife	Npmsn	I-per
	podsetio	Vmp-sm	O
	je	Var3s	O
	sud	Ncmsan	O
	da	Cs	O
	je	Var3s	O
	njegova	Ps3fsn	O
	zemlja	Ncfsn	O
	jednostrano	Rgp	O
	raskinula	Vmp-sf	O
	savez	Ncmsan	O
	sa	Si	O
	Švedskom	Npfsi	B-loc
	1905.	Mdo	O
	godine	Ncfsg	O
	,	Z	O
	ukazujući	Rr	O
	da	Cs	O
	proglašenje	Ncnsn	O
	nezavisnosti	Ncfsg	O
	nije	Var3s	O
	,	Z	O
	samo	Rgp	O
	po	Sl	O
	sebi	Px--sl	O
	,	Z	O
	"	Z	O
	predmet	Ncmsn	O
	uređen	Appmsnn	O
	javnim	Agpmsiy	O
	međunarodnim	Agpnsiy	O
	pravom	Ncnsi	O
	"	Z	O
	.	Z	O
Sentence: 2700	On	Pp3msn	O
	je	Var3s	O
	proglašenje	Ncnsn	O
	suvereniteta	Ncmsg	O
	od	Sg	O
	strane	Ncfsg	O
	Kosova	Npnsg	B-loc
	opisao	Vmp-sm	O
	kao	Cs	O
	"	Z	O
	saopštenje	Ncnsn	O
	demokratski	Rgp	O
	izabranih	Agpmpgy	O
	lidera	Ncmpg	O
	,	Z	O
	ravno	Rgp	O
	saopštenju	Ncnsd	O
	članova	Ncmpg	O
	ustavotvorne	Agpfsgy	O
	skupštine	Ncfsg	O
	,	Z	O
	čiji	Pi-msn	O
	je	Var3s	O
	eksplicitni	Agpmsny	O
	cilj	Ncmsn	O
	izražavanje	Ncnsn	O
	volje	Ncfsg	O
	naroda	Ncmsg	O
	"	Z	O
	.	Z	O
Sentence: 2701	Jordan	Npmsn	B-loc
	je	Var3s	O
	u	Sl	O
	međuvremenu	Ncnsl	O
	ustvrdio	Vmp-sm	O
	da	Cs	O
	se	Px--sa	O
	ni	Qo	O
	Srbija	Npfsn	B-loc
	ni	Qo	O
	Miloševićeva	Aspfsny	B-deriv-per
	Jugoslavija	Npfsn	B-loc
	ne	Qz	O
	mogu	Vmr3p	O
	smatrati	Vmn	O
	pravnim	Agpmsiy	O
	naslednikom	Ncmsi	O
	Socijalističke	Agpfsgy	B-loc
	Federativne	Agpfsgy	I-loc
	Republike	Ncfsg	I-loc
	Jugoslavije	Npfsg	I-loc
	i	Cc	O
	samim	Agpnsiy	O
	tim	Pd-nsi	O
	nisu	Var3p	O
	imale	Vmp-pf	O
	nadležnost	Ncfsa	O
	nad	Si	O
	Kosovom	Npnsi	B-loc
	.	Z	O
Sentence: 2702	Sjedinjene	Agpfpny	B-loc
	Države	Ncfpn	I-loc
	i	Cc	O
	Rusija	Npfsn	B-loc
	u	Sa	O
	utorak	Ncmsan	O
	su	Var3p	O
	iznele	Vmp-pf	O
	različite	Agpmpay	O
	stavove	Ncmpa	O
	.	Z	O
Sentence: 2703	Američki	Agpmsny	O
	predstavnik	Ncmsn	O
	Harold	Npmsn	B-per
	Hongju	Npmsn	I-per
	Koh	Npmsn	I-per
	rekao	Vmp-sm	O
	je	Var3s	O
	da	Cs	O
	je	Var3s	O
	proglašenje	Ncnsn	O
	nezavisnosti	Ncfsg	O
	Kosova	Npnsg	B-loc
	u	Sl	O
	skladu	Ncmsl	O
	sa	Si	O
	rezolucijom	Ncfsi	B-misc
	1244	Mdc	I-misc
	UN	Npmsn	I-misc
	,	Z	O
	kojom	Pi-fsi	O
	se	Px--sa	O
	,	Z	O
	kako	Cs	O
	je	Var3s	O
	rekao	Vmp-sm	O
	,	Z	O
	"	Z	O
	predviđa	Vmr3s	O
	,	Z	O
	bez	Sg	O
	prejudiciranja	Ncnsg	O
	,	Z	O
	da	Cs	O
	bi	Vaa3s	O
	nezavisnost	Ncfsn	O
	mogla	Vmp-sf	O
	biti	Van	O
	odgovarajući	Agpmsny	O
	ishod	Ncmsn	O
	za	Sa	O
	budući	Agpmsayn	O
	status	Ncmsan	O
	Kosova	Npnsg	B-loc
	"	Z	O
	.	Z	O
Sentence: 2704	U	Sl	O
	rezoluciji	Ncfsl	O
	se	Px--sa	O
	"	Z	O
	apsolutno	Rgp	O
	ništa	Pi3n-n	O
	ne	Qz	O
	govori	Vmr3s	O
	o	Sl	O
	teritorijalnom	Agpmsly	O
	integritetu	Ncmsl	O
	Savezne	Agpfsgy	B-loc
	Republike	Ncfsg	I-loc
	Jugoslavije	Npfsg	I-loc
	nakon	Sg	O
	prelaznog	Agpmsgy	O
	perioda	Ncmsg	O
	"	Z	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Koh	Npmsn	B-per
	.	Z	O
Sentence: 2705	Povrh	Sg	O
	toga	Pd-nsg	O
	,	Z	O
	dodao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	,	Z	O
	u	Sl	O
	rezoluciji	Ncfsl	O
	se	Px--sa	O
	posebno	Rgp	O
	izbegava	Vmr3s	O
	bilo	Qo	O
	kakva	Pi-fsn	O
	sugestija	Ncfsn	O
	da	Cs	O
	je	Var3s	O
	Kosovo	Npnsn	B-loc
	deo	Ncmsn	O
	Srbije	Npfsg	B-loc
	odvojene	Agpfsgy	O
	od	Sg	O
	Jugoslavije	Npfsg	B-loc
	.	Z	O
Sentence: 2706	Svrstavajući	Rr	O
	se	Px--sa	O
	na	Sa	O
	stranu	Ncfsa	O
	Srbije	Npfsg	B-loc
	,	Z	O
	predstavnik	Ncmsn	O
	Rusije	Npfsg	B-loc
	Kiril	Npmsn	B-per
	Gevorgjian	Npmsn	I-per
	negirao	Vmp-sm	O
	je	Var3s	O
	da	Cs	O
	je	Var3s	O
	narod	Ncmsn	O
	Kosova	Npnsg	B-loc
	ikada	Rgp	O
	bio	Vap-sm	O
	"	Z	O
	priznat	Appmsnn	O
	kao	Cs	O
	subjekat	Ncmsn	O
	samoopredeljenja	Ncnsg	O
	"	Z	O
	.	Z	O
Sentence: 2707	Rezolucija	Ncfsn	B-misc
	1244	Mdc	I-misc
	,	Z	O
	ustvrdio	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	,	Z	O
	ne	Qz	O
	može	Vmr3s	O
	da	Cs	O
	se	Px--sa	O
	tumači	Vmr3s	O
	tako	Rgp	O
	da	Cs	O
	se	Px--sa	O
	dozvoli	Vmr3s	O
	"	Z	O
	secesija	Ncfsn	O
	jednog	Mlcmsg	O
	dela	Ncmsg	O
	suverene	Agpfsgy	O
	države	Ncfsg	O
	"	Z	O
	.	Z	O
Sentence: 2708	Zapravo	Rgp	O
	,	Z	O
	rekao	Vmp-sm	O
	je	Var3s	O
	Gevorgijan	Npmsn	B-per
	,	Z	O
	to	Pd-nsn	O
	je	Var3s	O
	bio	Vap-sm	O
	jedan	Mlcmsn	O
	od	Sg	O
	razloga	Ncmpg	O
	zbog	Sg	O
	kojih	Pi-mpg	O
	je	Var3s	O
	Rusija	Npfsn	B-loc
	glasala	Vmp-sf	O
	za	Sa	O
	rezoluciju	Ncfsa	O
	.	Z	O
Sentence: 2709	Prelazni	Agpmsny	O
	period	Ncmsn	O
	na	Sl	O
	Kosovu	Npnsl	B-loc
	,	Z	O
	dodao	Vmp-sm	O
	je	Var3s	O
	on	Pp3msn	O
	,	Z	O
	"	Z	O
	još	Rgp	O
	uvek	Rgp	O
	traje	Vmr3s	O
