Sentence #	Word	Pos	Tag
	datoteke	Ncfsg	O
	(	Z	O
	desetak	Mls	O
	MB	Y	O
	)	Z	O
	,	Z	O
	potrebno	Agpnsny	O
	je	Var3s	O
	istu	Agpfsay	O
	dearhivirati	Vmn	O
	te	Cc	O
	izmijeniti	Vmn	O
	par	Rgp	O
	parametara	Ncmpg	O
	u	Sl	O
	konfiguracijskim	Agpfply	O
	datotekama	Ncfpl	O
	(	Z	O
	postavljaju	Vmr3p	O
	se	Px--sa	O
	nove	Agpfpny	O
	putanje	Ncfpn	O
	direktorija	Ncmsg	O
	)	Z	O
	.	Z	O
Sentence: 321	Pokretanjem	Ncnsi	O
	startup-skripte	Ncfsg	O
	aktivira	Vmr3s	O
	se	Px--sa	O
	jedan	Mlcmsn	O
	čvor	Ncmsn	O
	(	Z	O
	engl.	Y	O
	node	Xf	O
	)	Z	O
	,	Z	O
	odnosno	Rgp	O
	server	Ncmsn	O
	baze	Ncfsg	O
	podataka	Ncmpg	O
	.	Z	O
Sentence: 322	Naravno	Rgp	O
	,	Z	O
	moguće	Agpnsny	O
	je	Var3s	O
	upotrebljavati	Vmn	O
	Cassandru	Npfsa	B-misc
	na	Sa	O
	samo	Rgp	O
	jednom	Mlcmsl	O
	čvoru	Ncmsl	O
	,	Z	O
	no	Cc	O
	tada	Rgp	O
	se	Px--sa	O
	gubi	Vmr3s	O
	njezino	Ps3nsn	O
	glavno	Agpnsny	O
	svojstvo	Ncnsn	O
	distribuiranost	Ncfsn	O
	.	Z	O
Sentence: 323	Dodavanjem	Ncnsi	O
	novih	Agpmpgy	O
	servera	Ncmpg	O
	u	Sa	O
	klaster	Ncmsan	O
	naziva	Vmr3s	O
	se	Px--sa	O
	bootstrap-proces	Ncmsn	O
	i	Cc	O
	općenito	Rgp	O
	nije	Var3s	O
	teška	Agpfsny	O
	operacija	Ncfsn	O
	.	Z	O
Sentence: 324	Kada	Rgp	O
	su	Var3p	O
	jednom	Rgp	O
	svi	Agpmpny	O
	serveri	Ncmpn	O
	aktivni	Agpmpny	O
	,	Z	O
	oni	Pp3mpn	O
	formiraju	Vmr3p	O
	prsten	Ncmsan	O
	jednakovrijednih	Agpmpgy	O
	čvorova	Ncmpg	O
	od	Sg	O
	kojih	Pi-mpg	O
	niti	Qz	O
	jedan	Mlcmsn	O
	nije	Var3s	O
	centralni	Agpmsny	O
	,	Z	O
	tj.	Y	O
	glavni	Agpmsny	O
	i	Cc	O
	unutar	Sg	O
	kojih	Pi-mpg	O
	se	Px--sa	O
	propagacija	Ncfsn	O
	informacija	Ncfpg	O
	o	Sl	O
	svim	Agpmply	O
	serverima	Ncmpl	O
	obavlja	Vmr3s	O
	gossip-protokolom	Ncmsi	O
	.	Z	O
Sentence: 325	Naziv	Ncmsn	O
	je	Var3s	O
	dobio	Vmp-sm	O
	prema	Sl	O
	sveprisutnom	Agpnsly	O
	ogovaranju	Ncnsl	O
	.	Z	O
Sentence: 326	Ukratko	Rgp	O
	,	Z	O
	jedan	Mlcmsn	O
	čvor	Ncmsn	O
	proslijedi	Vmr3s	O
	informaciju	Ncfsa	O
	o	Sl	O
	novoj	Agpfsly	O
	instanci	Ncfsl	O
	samo	Rgp	O
	nekim	Pi-mpd	O
	od	Sg	O
	svojih	Px-mpg	O
	poznatih	Agpmpgy	O
	kolega	Ncmpg	O
	i	Cc	O
	ako	Cs	O
	jedan	Mlcmsn	O
	od	Sg	O
	njih	Pp3-pg	O
	već	Rgp	O
	iz	Sg	O
	drugih	Mlompg	O
	izvora	Ncmpg	O
	zna	Vmr3s	O
	za	Sa	O
	novi	Agpmsayn	O
	čvor	Ncmsan	O
	,	Z	O
	želja	Ncfsn	O
	za	Si	O
	daljnjom	Agpfsiy	O
	propagacijom	Ncfsi	O
	kod	Sg	O
	prvog	Mlomsg	O
	čvora	Ncmsg	O
	značajno	Rgp	O
	opada	Vmr3s	O
	.	Z	O
Sentence: 327	Na	Sa	O
	taj	Pd-msan	O
	način	Ncmsan	O
	se	Px--sa	O
	učinkovito	Rgp	O
	i	Cc	O
	brzo	Rgp	O
	informacija	Ncfsn	O
	o	Sl	O
	novom	Agpmsly	O
	čvoru	Ncmsl	O
	propagira	Vmr3s	O
	kroz	Sa	O
	mrežu	Ncfsa	O
	.	Z	O
Sentence: 328	Potrebno	Agpnsny	O
	je	Var3s	O
	pri	Sl	O
	aktiviranju	Ncnsl	O
	novog	Agpmsgy	O
	čvora	Ncmsg	O
	istome	Agpmsdy	O
	proslijediti	Vmn	O
	informaciju	Ncfsa	O
	(	Z	O
	seed	Xf	O
	)	Z	O
	o	Sl	O
	barem	Qo	O
	jednom	Mlcmsl	O
	postojećem	Agpmsly	O
	serveru	Ncmsl	O
	u	Sl	O
	klasteru	Ncmsl	O
	kako	Cs	O
	bi	Vaa3s	O
	gossip	Ncmsn	O
	proradio	Vmp-sm	O
	.	Z	O
Sentence: 329	Server	Ncmsn	O
	dobiva	Vmr3s	O
	svoj	Px-msan	O
	brojčani	Agpmsayn	O
	identifikator	Ncmsan	O
	i	Cc	O
	na	Sa	O
	svaki	Pi-msan	O
	od	Sg	O
	čvorova	Ncmpg	O
	prstena	Ncmpg	O
	moguće	Agpnsny	O
	je	Var3s	O
	spremati	Vmn	O
	podatke	Ncmpa	O
	.	Z	O
Sentence: 330	Na	Sa	O
	koje	Pi-mpa	O
	čvorove	Ncmpa	O
	se	Px--sa	O
	spremaju	Vmr3p	O
	podaci	Ncmpn	O
	,	Z	O
	ovisi	Vmr3s	O
	o	Sl	O
	hash-vrijednosti	Ncfsl	O
	(	Z	O
	MD5	Agpmsgy	O
	)	Z	O
	ključa	Ncmsg	O
	(	Z	O
	iz	Sg	O
	kombinacije	Ncfsg	O
	key-value	Xf	O
	)	Z	O
	.	Z	O
Sentence: 331	Čvorovi	Ncmpn	O
	su	Var3p	O
	u	Sl	O
	ovisnosti	Ncfsl	O
	o	Sl	O
	svom	Px-msl	O
	identifikatoru	Ncmsl	O
	zauzeli	Vmp-pm	O
	cjelobrojni	Agpmsayn	O
	raspon	Ncmsan	O
	te	Cc	O
	ako	Cs	O
	izračunata	Agpfsny	O
	vrijednost	Ncfsn	O
	upada	Vmr3s	O
	u	Sa	O
	taj	Pd-msan	O
	raspon	Ncmsan	O
	,	Z	O
	onda	Rgp	O
	se	Px--sa	O
	tamo	Rgp	O
	sprema	Vmr3s	O
	podatak	Ncmsn	O
	.	Z	O
Sentence: 332	Spremanje	Ncnsn	O
	se	Px--sa	O
	ne	Qz	O
	odvija	Vmr3s	O
	na	Sl	O
	samo	Rgp	O
	jednom	Mlcmsl	O
	čvoru	Ncmsl	O
	nego	Cc	O
	na	Sa	O
	više	Rgc	O
	njih	Pp3-pg	O
	,	Z	O
	i	Cc	O
	operacija	Ncfsn	O
	spremanja	Ncnsg	O
	smatra	Vmr3s	O
	se	Px--sa	O
	uspješnom	Agpfsiy	O
	ako	Cs	O
	je	Var3s	O
	podatak	Ncmsn	O
	dobro	Rgp	O
	spremljen	Appmsnn	O
	na	Sl	O
	nekolicini	Ncfsl	O
	mogućih	Agpmpgy	O
	čvorova	Ncmpg	O
	.	Z	O
Sentence: 333	Sve	Pi-nsn	O
	navedeno	Appnsny	O
	se	Px--sa	O
	parametrizira	Vmr3s	O
	.	Z	O
Sentence: 334	Na	Sa	O
	taj	Pd-msan	O
	način	Ncmsan	O
	se	Px--sa	O
	postiže	Vmr3s	O
	dovoljna	Agpfsny	O
	konzistentnost	Ncfsn	O
	podataka	Ncmpg	O
	i	Cc	O
	osigurava	Vmr3s	O
	veća	Agcfsny	O
	robusnost	Ncfsn	O
	cjelokupnog	Agpmsgy	O
	sustava	Ncmsg	O
	-	Z	O
	ako	Cs	O
	jedan	Mlcmsn	O
	čvor	Ncmsn	O
	ispadne	Vmr3s	O
	iz	Sg	O
	prstena	Ncmsg	O
	i	Qo	O
	dalje	Rgc	O
	je	Var3s	O
	moguće	Agpnsny	O
	dohvatiti	Vmn	O
	valjani	Agpmsayn	O
	podatak	Ncmsan	O
	iz	Sg	O
	preostalih	Agpmpgy	O
	izvora	Ncmpg	O
	.	Z	O
Sentence: 335	U	Sl	O
	slučaju	Ncmsl	O
	da	Cs	O
	se	Px--sa	O
	čvor	Ncmsn	O
	ponovno	Rgp	O
	pojavi	Vmr3s	O
	,	Z	O
	potrebno	Agpnsny	O
	je	Var3s	O
	sinkronizirati	Vmn	O
	podatke	Ncmpa	O
	na	Sl	O
	njemu	Pp3msl	O
	,	Z	O
	što	Pi3n-n	O
	se	Px--sa	O
	postiže	Vmr3s	O
	pri	Sl	O
	operaciji	Ncfsl	O
	čitanja	Ncnsg	O
	.	Z	O
Sentence: 336	Pročitaju	Vmr3p	O
	se	Px--sa	O
	podaci	Ncmpn	O
	sa	Sg	O
	svih	Agpmpgy	O
	servera	Ncmpg	O
	koji	Pi-mpn	O
	bi	Vaa3p	O
	inače	Rgp	O
	spremili	Vmp-pm	O
	podatak	Ncmsan	O
	te	Cc	O
	se	Px--sa	O
	prihvaća	Vmr3s	O
	kao	Cs	O
	valjan	Agpmsnn	O
	onaj	Pd-msn	O
	koji	Pi-msn	O
	je	Var3s	O
	najsvježiji	Agsmsny	O
	(	Z	O
	usporedba	Ncfsn	O
	se	Px--sa	O
	vrši	Vmr3s	O
	prema	Sl	O
	timestampu	Ncmsl	O
	zapisa	Ncmsg	O
	)	Z	O
	.	Z	O
Sentence: 337	Serveri	Ncmpn	O
	koji	Pi-mpn	O
	nisu	Var3p	O
	imali	Vmp-pm	O
	najnoviji	Agsmsayn	O
	podatak	Ncmsan	O
	osvježavaju	Vmr3p	O
	se	Px--sa	O
	pozadinskim	Agpmsiy	O
	procesom	Ncmsi	O
	niskog	Agpmsgy	O
	prioriteta	Ncmsg	O
	.	Z	O
Sentence: 338	Nadamo	Vmr1p	O
	se	Px--sa	O
	da	Cs	O
	kratak	Agpmsnn	O
	opis	Ncmsn	O
	arhitekture	Ncfsg	O
	ne	Qz	O
	zvuči	Vmr3s	O
	kao	Cs	O
	da	Cs	O
	je	Var3s	O
	prepun	Ncmsn	O
	rupa	Ncfpg	O
	,	Z	O
	jer	Cs	O
	u	Sl	O
	stvarnosti	Ncfsl	O
	sve	Pi-nsn	O
	besprijekorno	Rgp	O
	radi	Vmr3s	O
	.	Z	O
Sentence: 339	Dapače	Rgp	O
	,	Z	O
	što	Pi3n-n	O
	je	Var3s	O
	više	Rgc	O
	servera	Ncmsg	O
	u	Sl	O
	igri	Ncfsl	O
	,	Z	O
	opća	Agpfsny	O
	situacija	Ncfsn	O
	je	Var3s	O
	bolja	Agcfsny	O
	.	Z	O
Sentence: 340	Do	Sg	O
	sada	Rgp	O
	smo	Var1p	O
	vidjeli	Vmp-pm	O
	mehanizme	Ncmpa	O
	na	Sl	O
	kojima	Pi-fpl	O
	se	Px--sa	O
	temelji	Vmr3s	O
	Cassandra	Npfsn	B-misc
	,	Z	O
	pa	Cc	O
	nam	Pp1-pd	O
	još	Rgp	O
	preostaje	Vmr3s	O
	njezin	Ps3msn	O
	podatkovni	Agpmsny	O
	model	Ncmsn	O
	.	Z	O
Sentence: 341	Kako	Cs	O
	je	Var3s	O
	već	Rgp	O
	napisano	Appnsny	O
	,	Z	O
	radi	Vmr3s	O
	se	Px--sa	O
	o	Sl	O
	bazi	Ncfsl	O
	koja	Pi-fsn	O
	sprema	Vmr3s	O
	redak	Ncmsan	O
	u	Sl	O
	obliku	Ncmsl	O
	ključ-vrijednost	Ncfsn	O
	.	Z	O
Sentence: 342	U	Sl	O
	ovom	Pd-msl	O
	modelu	Ncmsl	O
	broj	Ncmsn	O
	stupaca	Ncmsg	O
	nije	Var3s	O
	unaprijed	Rgp	O
	predefiniran	Agpmsnn	O
	kao	Cs	O
	u	Sl	O
	standardnim	Agpfply	O
	relacijskim	Agpfply	O
	bazama	Ncfpl	O
	,	Z	O
	već	Cc	O
	pojedini	Agpmsny	O
	redak	Ncmsn	O
	može	Vmr3s	O
	sadržavati	Vmn	O
	proizvoljan	Agpmsann	O
	broj	Ncmsan	O
	stupaca	Ncmpg	O
	.	Z	O
Sentence: 343	Stupac	Ncmsn	O
	(	Z	O
	engl.	Y	O
	column	Xf	O
	)	Z	O
	je	Var3s	O
	najmanja	Ncfsn	O
	,	Z	O
	atomična	Agpfsny	O
	jedinica	Ncfsn	O
	modela	Ncmsg	O
	.	Z	O
Sentence: 344	Svaki	Pi-msn	O
	element	Ncmsn	O
	u	Sl	O
	stupcu	Ncmsl	O
	se	Px--sa	O
	sastoji	Vmr3s	O
	od	Sg	O
	trojke	Ncfsg	O
	:	Z	O
	ime	Ncnsn	O
	,	Z	O
	vrijednost	Ncfsn	O
	(	Z	O
	sprema	Vmr3s	O
	se	Px--sa	O
	kao	Cs	O
	niz	Ncmsn	O
	bajta	Ncmpg	O
	bez	Sg	O
	razmišljanja	Ncnsg	O
	o	Sl	O
	izvorišnom	Agpmsly	O
	tipu	Ncmsl	O
	)	Z	O
	i	Cc	O
	timestamp	Ncmsn	O
	(	Z	O
	vrijeme	Ncnsn	O
	koje	Pi-nsn	O
	služi	Vmr3s	O
	za	Sa	O
	određivanje	Ncnsa	O
	koji	Pi-msn	O
	je	Var3s	O
	zapis	Ncmsn	O
	najnoviji	Agsmsny	O
	)	Z	O
	.	Z	O
Sentence: 345	Svi	Agpmpny	O
	podaci	Ncmpn	O
	trojke	Ncfsg	O
	dobivaju	Vmr3p	O
	se	Px--sa	O
	od	Sg	O
	klijenta	Ncmsg	O
	,	Z	O
	pa	Cc	O
	čak	Qo	O
	i	Qo	O
	timestamp	Ncmsn	O
	.	Z	O
Sentence: 346	Dakle	Cc	O
	,	Z	O
	redak	Ncmsn	O
	se	Px--sa	O
	sastoji	Vmr3s	O
	od	Sg	O
	ključa	Ncmsg	O
	i	Cc	O
	niza	Ncmsg	O
	trojki	Ncfpg	O
	s	Si	O
	podacima	Ncmpi	O
	.	Z	O
Sentence: 347	Dodatno	Rgp	O
	,	Z	O
	stupci	Ncmpn	O
	se	Px--sa	O
	mogu	Vmr3p	O
	grupirati	Vmn	O
	u	Sa	O
	tzv.	Y	O
	porodice	Ncfpa	O
	stupaca	Ncmpg	O
	(	Z	O
	engl.	Y	O
	column	Xf	O
	families	Xf	O
	)	Z	O
	koje	Pi-fpn	O
	bi	Vaa3p	O
	donekle	Rgp	O
	bile	Vap-pf	O
	ekvivalent	Ncmsn	O
	tablice	Ncfsg	O
	i	Cc	O
	koje	Pi-fpn	O
	se	Px--sa	O
	mogu	Vmr3p	O
	indeksirati	Vmn	O
	.	Z	O
Sentence: 348	Kao	Cs	O
	viša	Agcfsny	O
	logička	Agpfsny	O
	jedinica	Ncfsn	O
	dolazi	Vmr3s	O
	superstupac	Ncmsn	O
	(	Z	O
	engl.	Y	O
	super	Xf	O
	column	Xf	O
	)	Z	O
	,	Z	O
	u	Sl	O
	kojoj	Pi-fsl	O
	stupci	Ncmpn	O
	sadržavaju	Vmr3p	O
	druge	Mlompa	O
	stupce	Ncmpa	O
	.	Z	O
Sentence: 349	Iznad	Sg	O
	svega	Pi-nsg	O
	se	Px--sa	O
	nalazi	Vmr3s	O
	keyspace	Ncmsn	O
	koji	Pi-mpn	O
	bi	Vaa3s	O
	bio	Vap-sm	O
	ekvivalent	Ncmsn	O
	relacijskoj	Agpfsdy	O
	shemi	Ncfsd	O
	i	Cc	O
	obično	Rgp	O
	se	Px--sa	O
	koristi	Vmr3s	O
	jedan	Mlcmsn	O
	po	Sl	O
	aplikaciji	Ncfsl	O
	.	Z	O
Sentence: 350	Podatkovni	Agpmsny	O
	model	Ncmsn	O
	je	Var3s	O
	jednostavan	Agpmsnn	O
	,	Z	O
	no	Cc	O
	istovremeno	Rgp	O
	i	Cc	O
	jako	Rgp	O
	fleksibilan	Agpmsnn	O
	te	Cc	O
	je	Var3s	O
	potrebno	Agpnsny	O
	neko	Pi-nsn	O
	vrijeme	Ncnsn	O
	da	Cs	O
	se	Px--sa	O
	osoba	Ncfsn	O
	privikne	Vmr3s	O
	na	Sa	O
	novi	Agpmsayn	O
	način	Ncmsan	O
	razmišljanja	Ncnsg	O
	pritom	Rgp	O
	odbacujući	Rr	O
	svu	Agpfsay	O
	raskoš	Ncfsa	O
	koju	Pi-fsa	O
	donosi	Vmr3s	O
	SQL-ova	Aspfsny	O
	sintaksa	Ncfsn	O
	.	Z	O
Sentence: 351	Cassandra	Npfsn	B-misc
	je	Var3s	O
	napisana	Appfsny	O
	u	Sl	O
	Javi	Npfsl	B-misc
	i	Cc	O
	za	Sa	O
	dobar	Agpmsann	O
	rad	Ncmsan	O
	zahtijeva	Vmr3s	O
	zadnju	Agpfsay	O
	moguću	Agpfsay	O
	inačicu	Ncfsa	O
	JDK-a	Npmsg	B-misc
	.	Z	O
Sentence: 352	Za	Sa	O
	klijentski	Agpmsayn	O
	pristup	Ncmsan	O
	upotrebljava	Vmr3s	O
	se	Px--sa	O
	jedan	Mlcmsn	O
	drugi	Mlomsn	O
	open	Xf	O
	source	Xf	O
	projekt	Ncmsn	O
	.	Z	O
Sentence: 353	Radi	Vmr3s	O
	se	Px--sa	O
	o	Sl	O
	Thriftu	Npmsl	B-misc
	koji	Pi-msn	O
	je	Var3s	O
	isto	Rgp	O
	tako	Rgp	O
	potekao	Vmp-sm	O
	iz	Sg	O
	Facebookovih	Aspmpgy	B-org
	pogona	Ncmpg	O
	te	Cc	O
	se	Px--sa	O
	trenutno	Rgp	O
	nalazi	Vmr3s	O
	u	Sl	O
	Apacheovom	Aspmsly	B-org
	inkubatoru	Ncmsl	O
	gdje	Rgp	O
	čeka	Vmr3s	O
	možebitnu	Agpfsay	O
	promociju	Ncfsa	O
	.	Z	O
Sentence: 354	Inicijalno	Rgp	O
	,	Z	O
	Thrift	Npmsn	B-misc
	nije	Var3s	O
	napravljen	Appmsnn	O
	samo	Rgp	O
	za	Sa	O
	Cassandru	Npfsa	B-misc
	,	Z	O
	nego	Cc	O
	se	Px--sa	O
	radi	Vmr3s	O
	o	Sl	O
	softverskoj	Agpfsly	O
	biblioteci	Ncfsl	O
	i	Cc	O
	alatu	Ncmsl	O
	generatora	Ncmsg	O
	koda	Ncmsg	O
	za	Sa	O
	pristup	Ncmsan	O
	backend-servisima	Ncmpd	O
	.	Z	O
Sentence: 355	Administracija	Ncfsn	O
	Cassandre	Npfsg	B-misc
	se	Px--sa	O
	obavlja	Vmr3s	O
	komandnolinijskim	Agpmpiy	O
	alatima	Ncmpi	O
	ili	Cc	O
	preko	Sg	O
	JMX	Ncfsg	B-misc
	konzole	Ncfsg	O
	,	Z	O
	a	Cc	O
	uz	Sa	O
	instalaciju	Ncfsa	O
	dolazi	Vmr3s	O
	i	Qo	O
	pomoćni	Agpmsny	O
	klijentski	Agpmsny	O
	alat	Ncmsn	O
	.	Z	O
Sentence: 356	Kako	Cs	O
	se	Px--sa	O
	radi	Vmr3s	O
	o	Sl	O
	klasteru	Ncmsl	O
	servera	Ncmpg	O
	,	Z	O
	onda	Rgp	O
	vrijede	Vmr3p	O
	i	Qo	O
	malo	Rgp	O
	drugačija	Agpnpny	O
	pravila	Ncnpn	O
	administriranja	Ncnsg	O
	i	Cc	O
	pri	Sl	O
	značajnijim	Agcfply	O
	akcijama	Ncfpl	O
	uvijek	Rgp	O
	je	Var3s	O
	dobro	Agpnsny	O
	detaljno	Rgp	O
	pregledati	Vmn	O
	dokumentaciju	Ncfsa	O
	ili	Cc	O
	iskoristiti	Vmn	O
	tuđa	Agpnpay	O
	iskustva	Ncnpa	O
	.	Z	O
Sentence: 357	Iako	Cs	O
	nije	Var3s	O
	dugo	Rgp	O
	s	Si	O
	nama	Pp1-pi	O
	,	Z	O
	Cassandra	Npfsn	B-misc
	je	Var3s	O
	uspjela	Vmp-sf	O
	uspješno	Rgp	O
	ispuniti	Vmn	O
	vrlo	Rgp	O
	zahtjevne	Agpfsgy	O
	zadaće	Ncfsg	O
	.	Z	O
Sentence: 358	Često	Rgp	O
	se	Px--sa	O
	koristi	Vmr3s	O
	na	Sl	O
	siteovima	Ncmpl	O
	koji	Pi-mpn	O
	opslužuju	Vmr3p	O
	ogroman	Agpmsann	O
	broj	Ncmsan	O
	korisnika	Ncmpg	O
	(	Z	O
	kao	Cs	O
	što	Cs	O
	su	Var3p	O
	Twitter	Npmsn	B-org
	,	Z	O
	Digg	Npmsn	B-org
	,	Z	O
	Facebook	Npmsan	B-org
	,	Z	O
	Cisco	Npmsn	B-org
	)	Z	O
	i	Cc	O
	relativno	Rgp	O
	često	Rgp	O
	mijenjaju	Vmr3p	O
	svoj	Px-msan	O
	nekompleksan	Agpmsann	O
	podatkovni	Agpmsayn	O
	model	Ncmsan	O
	jer	Cs	O
	tada	Rgp	O
	sve	Agpfpny	O
	njezine	Ps3fpn	O
	prednosti	Ncfpn	O
	dolaze	Vmr3p	O
	do	Sg	O
	izražaja	Ncmsg	O
	,	Z	O
	a	Cc	O
	da	Cs	O
	pritom	Rgp	O
	ne	Qz	O
	treba	Vmr3s	O
	voditi	Vmn	O
	veliku	Agpfsay	O
	brigu	Ncfsa	O
	o	Sl	O
	skupom	Agpmsly	O
	hardveru	Ncmsl	O
	ili	Cc	O
	licencama	Ncfpl	O
	.	Z	O
Sentence: 359	Dosad	Rgp	O
	najveća	Agsfsny	O
	produkcijska	Agpfsny	O
	instalacija	Ncfsn	O
	sastoji	Vmr3s	O
	se	Px--sa	O
	od	Sg	O
	preko	Sg	O
	150	Mdc	O
	servera	Ncmpg	O
	koji	Pi-mpn	O
	sadrže	Vmr3p	O
	više	Rgc	O
	od	Sg	O
	100	Mdc	O
	TB	Y	O
	podataka	Ncmpg	O
	.	Z	O
Sentence: 360	Ljiljana	Npfsn	B-per
	Mitić	Npfsn	I-per
	,	Z	O
	koja	Pi-fsn	O
	je	Var3s	O
	prije	Sg	O
	tjedan	Ncmsan	O
	dana	Ncmpg	O
	ispred	Sg	O
	beogradskog	Agpmsgy	O
	restorana	Ncmsg	O
	Madera	Npfsn	B-org
	ubila	Vmp-sf	O
	bivšeg	Agpmsayy	O
	supruga	Ncmsay	O
	Ljubomira	Npmsay	B-per
	Dapčevića	Npmsay	I-per
	(	Z	O
	58	Mdc	O
	)	Z	O
	i	Cc	O
	njegovu	Ps3fsa	O
	kćerku	Ncfsa	O
	Milicu	Npfsa	B-per
	(	Z	O
	21	Mdc	O
	)	Z	O
	prije	Cs	O
	nego	Cs	O
	što	Cs	O
	je	Var3s	O
	pokušala	Vmp-sf	O
	samoubojstvo	Ncnsa	O
	skokom	Ncfsi	O
	s	Sg	O
	mosta	Ncmsg	O
	,	Z	O
	preminula	Vmp-sf	O
	je	Var3s	O
	u	Sl	O
	noći	Ncfsl	O
	sa	Sg	O
	subote	Ncfsg	O
	na	Sa	O
	nedjelju	Ncfsa	O
	u	Sl	O
	bolnici	Ncfsl	O
	.	Z	O
Sentence: 361	Kao	Cs	O
	uzrok	Ncmsn	O
	smrti	Ncfsg	O
	navodi	Vmr3s	O
	se	Px--sa	O
	hipotermija	Ncfsn	O
	.	Z	O
Sentence: 362	Naime	Rgp	O
	,	Z	O
	Ljiljana	Npfsn	B-per
	je	Var3s	O
	nakon	Sg	O
	skoka	Ncmsg	O
	s	Si	O
	Brankovog	Aspmsgy	B-loc
	mosta	Ncmsg	I-loc
	45	Mdc	O
	minuta	Ncfpg	O
	plutala	Vmp-sf	O
	u	Sl	O
	hladnoj	Agpfsly	O
	vodi	Ncfsl	O
	od	Sg	O
	Brankovog	Aspmsgy	B-deriv-per
	do	Sg	O
	Pančevačkog	Agpmsgy	B-loc
	mosta	Ncmsg	I-loc
	.	Z	O
Sentence: 363	Ljiljana	Npfsn	B-per
	Mitić	Npfsn	I-per
	,	Z	O
	poznatija	Agcfsny	O
	kao	Cs	O
	Biba	Npfsn	B-per
	Riba	Npfsn	I-per
	,	Z	O
	bila	Vap-sf	O
	je	Var3s	O
	jedna	Mlcfsn	O
	od	Sg	O
	najljepših	Agsfpgy	O
	djevojaka	Ncfpg	O
	u	Sl	O
	nekad	Rgp	O
	popularnom	Agpmsly	O
	plesnom	Agpmsly	O
	sastavu	Ncmsl	O
	Lokice	Npfpn	B-org
	.	Z	O
Sentence: 364	Tijekom	Sg	O
	boravka	Ncmsg	O
	u	Sl	O
	bolnici	Ncfsl	O
	bila	Vap-sf	O
	je	Var3s	O
	pod	Si	O
	stalnim	Agpmsiy	O
	nadzorom	Ncmsi	O
	policije	Ncfsg	O
	,	Z	O
	ali	Cc	O
	nije	Var3s	O
	bila	Vap-sf	O
	saslušana	Appfsny	O
	.	Z	O
Sentence: 365	U	Sl	O
	njezinom	Ps3msl	O
	stanu	Ncmsl	O
	pronađeno	Appnsny	O
	je	Var3s	O
	oproštajno	Agpnsny	O
	pismo	Ncnsn	O
	i	Cc	O
	meci	Ncmpn	O
	za	Sa	O
	pištolj	Ncmsan	O
	kojim	Pi-msi	O
	je	Var3s	O
	ubila	Vmp-sf	O
	bivšeg	Agpmsayy	O
	supruga	Ncmsay	O
	i	Cc	O
	Milicu	Npfsa	B-per
	.	Z	O
Sentence: 366	U	Sl	O
	pismu	Ncnsl	O
	je	Var3s	O
	Ljiljana	Npfsn	B-per
	tražila	Vmp-sf	O
	da	Cs	O
	bude	Var3s	O
	pokopana	Appfsny	O
	sa	Si	O
	stvarima	Ncfpi	O
	njezina	Ps3msg	O
	sina	Ncmsg	O
	Andrije	Npmsg	B-per
	koji	Pi-msn	O
	je	Var3s	O
	preminuo	Vmp-sm	O
	godinu	Ncfsa	O
	dana	Ncmpg	O
	ranije	Rgc	O
	,	Z	O
	od	Sg	O
	predoziranja	Ncnsg	O
	drogom	Ncfsi	O
	.	Z	O
Sentence: 367	-	Z	O
	Za	Sa	O
	smrt	Ncfsa	O
	mog	Ps1msg	O
	sina	Ncmsg	O
	krivi	Agpmpny	O
	smo	Var1p	O
	ja	Pp1-sn	O
	i	Cc	O
	Ljuba	Npmsn	B-per
	,	Z	O
	njegov	Ps3msn	O
	otac	Ncmsn	O
	.	Z	O
Sentence: 368	Želim	Vmr1s	O
	da	Cs	O
	me	Pp1-sa	O
	sahranite	Vmr2p	O
	i	Cc	O
	da	Cs	O
	mi	Pp1-pn	O
	u	Sa	O
	lijes	Ncmsan	O
	stavite	Vmr2p	O
	stvari	Ncfpa	O
	moga	Ps1msg	O
	sina	Ncmsg	O
	,	Z	O
	da	Cs	O
	mu	Pp3msd	O
	ponesem	Vmr1s	O
	-	Z	O
	napisala	Vmp-sf	O
	je	Var3s	O
	u	Sl	O
	oproštajnom	Agpnsly	O
	pismu	Ncnsl	O
	Ljiljana	Npfsn	B-per
	Mitić	Npfsn	I-per
	.	Z	O
Sentence: 369	Pojava	Ncfsn	O
	svinjske	Agpfsgy	O
	gripe	Ncfsg	O
	u	Sl	O
	Meksiku	Npmsl	B-loc
	i	Cc	O
	njezino	Ps3nsn	O
	širenje	Ncnsn	O
	u	Sa	O
	druge	Mlofpa	O
	zemlje	Ncfpa	O
	izazvali	Vmp-pm	O
	su	Var3p	O
	posljednjih	Agpmpgy	O
	dana	Ncmpg	O
	pravu	Agpfsay	O
	paniku	Ncfsa	O
	širom	Sg	O
	svijeta	Ncmsg	O
	.	Z	O
Sentence: 370	Ne	Qz	O
	bez	Sg	O
	razloga	Ncmpg	O
	.	Z	O
Sentence: 371	Naime	Rgp	O
	,	Z	O
	unatoč	Sd	O
	tome	Pd-nsd	O
	što	Cs	O
	postoje	Vmr3p	O
	bolesti	Ncfpn	O
	koje	Pi-fpn	O
	su	Var3p	O
	teže	Rgc	O
	izlječive	Agpfpny	O
	i	Cc	O
	koje	Pi-fpn	O
	u	Sl	O
	većem	Agcmsly	O
	postotku	Ncmsl	O
	završavaju	Vmr3p	O
